epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,44.0462,1.98228,7.58819,1.38009,0.78355,0.56383,0.60896,0.19916,1.83358,10.8504,1.32398,0.000662366,0.000662366,0.000662366
