bestandsnaam,aantal_mensen
29062026_141515.jpeg,0
29062026_143040.jpeg,0
29062026_164516.jpeg,0
29062026_170019.jpeg,1
29062026_171540.jpeg,0
30062026_170009.jpeg,0
30062026_171535.jpeg,0
